Name, Graph Creation, Number of EQC, Average Size of EQC, Average Number of Edges, TMH, Comp, Avg Degree
AC-2017-0,363392,0,8,0,34,null
AC-2017-1,718498,0,3,0,11,null
AC-2017-2,1120847,0,2,0,11,null
AC-2017-3,1491359,0,3,0,8,null
AC-2017-4,1834969,0,1,0,7,null
AC-2017-5,2040509,0,0,0,5,null
AC-2017-6,2398998,0,3,0,6,null
AC-2017-7,2904427,0,2,0,9,null
AC-2017-8,3325563,0,1,0,8,null
AC-2017-9,3599229,0,1,0,7,null
AC-2017-10,3858001,0,2,0,5,null
AC-2017-11,4098036,0,2,0,4,null
AC-2017-12,4353118,0,1,0,6,null
AC-2017-13,4599754,0,2,0,5,null
AC-2017-14,4884473,0,1,0,5,null
AC-2017-15,5165117,0,1,0,5,null
AC-2017-16,5444252,0,1,0,6,null
AC-2017-17,5730824,0,2,0,5,null
AC-2017-18,6060755,0,1,0,5,null
AC-2017-19,6344321,0,2,0,6,null
AC-2017-20,6607721,0,1,0,7,null
AC-2017-21,6904402,0,1,0,5,null
AC-2017-22,7216958,0,1,0,6,null
AC-2017-23,7486628,0,2,0,5,null
AC-2017-24,7783244,0,1,0,7,null
AC-2017-25,8083071,0,1,0,6,null
AC-2017-26,8266104,0,1,0,5,null
AC-2017-27,8492159,0,1,0,5,null
AC-2017-28,8690194,0,2,0,5,null
AC-2017-29,8881438,0,1,0,4,null
AC-2017-30,9070507,0,2,0,5,null
AC-2017-31,9201733,0,0,0,4,null
AC-2017-32,9328289,0,1,0,4,null
AC-2017-33,9464359,0,1,0,6,null
AC-2017-34,9614302,0,1,0,6,null
AC-2017-35,9750734,0,2,0,6,null
AC-2017-36,9896612,0,1,0,6,null
AC-2017-37,10012809,0,1,0,6,null
AC-2017-38,10113455,0,2,0,6,null
AC-2017-39,10209464,0,2,0,5,null
AC-2017-40,10310497,0,1,0,6,null
AC-2017-41,10412423,0,1,0,4,null
AC-2017-42,10518481,0,1,0,6,null
AC-2017-43,10601541,0,1,0,5,null
AC-2017-44,10688871,0,1,0,6,null
AC-2017-45,10780538,0,1,0,7,null
AC-2017-46,10877439,0,1,0,4,null
AC-2017-47,10973250,0,1,0,5,null
AC-2017-48,11064832,0,1,0,4,null
AC-2017-49,11127218,0,1,0,5,null
AC-2017-50,11186378,0,1,0,11,null
AC-2017-0,15388,0,9,0,39,null
AC-2017-1,30763,0,4,0,16,null
AC-2017-2,48845,0,3,0,9,null
AC-2017-3,65317,0,4,0,12,null
AC-2017-4,83367,0,2,0,9,null
AC-2017-5,99684,0,2,0,16,null
AC-2017-6,116579,0,2,0,7,null
AC-2017-7,133157,0,4,0,11,null
AC-2017-8,151078,0,2,0,8,null
AC-2017-9,169588,0,1,0,6,null
AC-2017-10,186427,0,3,0,6,null
AC-2017-11,203014,0,2,0,6,null
AC-2017-12,219433,0,3,0,13,null
AC-2017-13,235204,0,2,0,6,null
AC-2017-14,251536,0,2,0,8,null
AC-2017-15,267653,0,1,0,7,null
AC-2017-16,282143,0,1,0,6,null
AC-2017-17,297872,0,3,0,6,null
AC-2017-18,313340,0,1,0,7,null
AC-2017-19,328386,0,2,0,7,null
AC-2017-20,342732,0,1,0,6,null
AC-2017-21,358477,0,1,0,5,null
AC-2017-22,375493,0,3,0,7,null
AC-2017-23,390810,0,2,0,6,null
AC-2017-24,406102,0,1,0,8,null
AC-2017-25,421046,0,3,0,6,null
AC-2017-26,432473,0,1,0,5,null
AC-2017-27,447137,0,3,0,7,null
AC-2017-28,462554,0,2,0,8,null
AC-2017-29,477941,0,1,0,6,null
AC-2017-30,491312,0,2,0,6,null
AC-2017-31,500414,0,1,0,13,null
AC-2017-32,510238,0,1,0,5,null
AC-2017-33,520351,0,3,0,6,null
AC-2017-34,534777,0,2,0,7,null
AC-2017-35,547928,0,1,0,7,null
AC-2017-36,561239,0,3,0,5,null
AC-2017-37,573464,0,3,0,6,null
AC-2017-38,586808,0,1,0,6,null
AC-2017-39,598351,0,3,0,8,null
AC-2017-40,610240,0,3,0,7,null
AC-2017-41,622084,0,1,0,7,null
AC-2017-42,633277,0,3,0,7,null
AC-2017-43,642189,0,2,0,5,null
AC-2017-44,650993,0,2,0,5,null
AC-2017-45,660150,0,1,0,6,null
AC-2017-46,669707,0,1,0,4,null
AC-2017-47,679604,0,2,0,4,null
AC-2017-48,689452,0,1,0,6,null
AC-2017-49,699356,0,1,0,3,null
AC-2017-50,710750,0,1,0,4,null
