Name, Graph Creation, Number of EQC, Average Size of EQC, Average Number of Edges, TMH, Comp, Avg Degree
AC-2018-0,127886,0,6,0,34,null
AC-2018-1,271248,0,5,0,12,null
AC-2018-2,415469,0,3,0,12,null
AC-2018-3,553217,0,4,0,30,null
AC-2018-4,647557,0,2,0,17,null
AC-2018-5,740328,0,3,0,29,null
AC-2018-6,847667,0,2,0,9,null
AC-2018-7,940289,0,1,0,6,null
AC-2018-8,1024578,0,2,0,7,null
AC-2018-9,1101626,0,2,0,8,null
AC-2018-10,1177536,0,1,0,8,null
AC-2018-11,1253443,0,2,0,10,null
AC-2018-12,1327929,0,2,0,9,null
AC-2018-13,1405926,0,2,0,10,null
AC-2018-14,1481303,0,1,0,7,null
AC-2018-15,1560887,0,1,0,6,null
AC-2018-16,1640588,0,2,0,6,null
AC-2018-17,1714127,0,2,0,4,null
AC-2018-18,1791523,0,2,0,5,null
AC-2018-19,1874016,0,2,0,6,null
AC-2018-20,1961659,0,2,0,7,null
AC-2018-21,2047922,0,3,0,8,null
AC-2018-22,2143201,0,2,0,8,null
AC-2018-23,2243838,0,2,0,7,null
AC-2018-24,2351813,0,2,0,8,null
AC-2018-25,2432282,0,1,0,5,null
AC-2018-26,2539889,0,1,0,8,null
AC-2018-27,2632232,0,2,0,7,null
AC-2018-28,2749251,0,1,0,9,null
AC-2018-29,2851978,0,2,0,7,null
AC-2018-30,2951924,0,2,0,7,null
AC-2018-31,3062971,0,1,0,7,null
AC-2018-32,3177093,0,1,0,7,null
AC-2018-33,3289542,0,1,0,8,null
AC-2018-34,3336104,0,1,0,6,null
AC-2018-35,3374867,0,2,0,5,null
AC-2018-36,3642501,0,3,0,7,null
AC-2018-37,3666534,0,1,0,8,null
AC-2018-38,3933607,0,2,0,15,null
AC-2018-39,4017097,0,2,0,8,null
AC-2018-40,4094064,0,1,0,9,null
AC-2018-41,4186606,0,2,0,5,null
AC-2018-42,4264773,0,2,0,6,null
AC-2018-43,4336317,0,1,0,8,null
AC-2018-44,4385920,0,0,0,7,null
AC-2018-45,4386098,0,0,0,0,null
AC-2018-46,4431663,0,1,0,5,null
AC-2018-47,4488996,0,2,0,9,null
AC-2018-48,4543248,0,1,0,7,null
AC-2018-49,4594828,0,2,0,9,null
AC-2018-50,4647919,0,0,0,8,null
AC-2018-0,14012,0,8,0,33,null
AC-2018-1,31162,0,5,0,13,null
AC-2018-2,48694,0,3,0,11,null
AC-2018-3,66202,0,10,0,10,null
AC-2018-4,82209,0,5,0,9,null
AC-2018-5,97986,0,3,0,12,null
AC-2018-6,116111,0,2,0,9,null
AC-2018-7,133128,0,3,0,8,null
AC-2018-8,149619,0,2,0,6,null
AC-2018-9,164897,0,3,0,9,null
AC-2018-10,180759,0,2,0,8,null
AC-2018-11,196756,0,4,0,8,null
AC-2018-12,212085,0,3,0,10,null
AC-2018-13,226830,0,1,0,6,null
AC-2018-14,241418,0,3,0,7,null
AC-2018-15,256908,0,2,0,13,null
AC-2018-16,272530,1,2,0,5,null
AC-2018-17,286983,0,3,0,6,null
AC-2018-18,301634,0,3,0,6,null
AC-2018-19,317889,0,1,0,9,null
AC-2018-20,333606,0,2,0,7,null
AC-2018-21,348119,0,2,0,7,null
AC-2018-22,362292,0,1,0,6,null
AC-2018-23,377119,0,3,0,12,null
AC-2018-24,392605,0,1,1,5,null
AC-2018-25,408037,0,3,0,6,null
AC-2018-26,426406,0,2,0,7,null
AC-2018-27,440259,0,3,0,7,null
AC-2018-28,456425,0,2,0,6,null
AC-2018-29,470198,0,3,0,5,null
AC-2018-30,484142,0,2,0,7,null
AC-2018-31,497000,0,3,0,5,null
AC-2018-32,510889,0,2,0,7,null
AC-2018-33,526245,0,2,0,7,null
AC-2018-34,538504,0,3,0,7,null
AC-2018-35,550989,0,1,0,7,null
AC-2018-36,564037,0,2,0,7,null
AC-2018-37,577673,0,3,0,8,null
AC-2018-38,589461,0,2,0,5,null
AC-2018-39,598847,0,9,0,6,null
AC-2018-40,608403,0,3,0,5,null
AC-2018-41,617900,0,2,0,7,null
AC-2018-42,627454,0,3,0,6,null
AC-2018-43,637254,0,2,0,7,null
AC-2018-44,647335,0,1,0,5,null
AC-2018-45,647346,0,0,0,0,null
AC-2018-46,656125,0,0,0,4,null
AC-2018-47,665214,0,1,0,5,null
AC-2018-48,674720,0,1,0,4,null
AC-2018-49,684834,0,2,0,5,null
AC-2018-50,695693,0,1,0,6,null
