Name, Name 2nd, Graph Creation, JaccardVertex, JaccardEdge, GED, KLD
AC-2019-1,AC-2019-0,6,null,7424,33
AC-2019-2,AC-2019-1,2,null,5829,15
AC-2019-3,AC-2019-2,2,null,5415,7
AC-2019-4,AC-2019-3,1,null,5900,8
AC-2019-5,AC-2019-4,3,null,7079,9
AC-2019-6,AC-2019-5,3,null,7107,11
AC-2019-7,AC-2019-6,2,null,5777,11
AC-2019-8,AC-2019-7,2,null,5730,9
AC-2019-9,AC-2019-8,2,null,6024,9
AC-2019-10,AC-2019-9,2,null,6178,8
AC-2019-11,AC-2019-10,4,null,5828,9
AC-2019-12,AC-2019-11,3,null,6301,9
AC-2019-13,AC-2019-12,2,null,6763,8
AC-2019-14,AC-2019-13,3,null,6296,8
AC-2019-15,AC-2019-14,4,null,7012,9
AC-2019-16,AC-2019-15,3,null,5752,8
AC-2019-17,AC-2019-16,3,null,5700,9
AC-2019-18,AC-2019-17,3,null,6356,8
AC-2019-19,AC-2019-18,3,null,6398,9
AC-2019-20,AC-2019-19,3,null,6494,9
AC-2019-21,AC-2019-20,3,null,7240,9
AC-2019-22,AC-2019-21,2,null,6820,8
AC-2019-23,AC-2019-22,4,null,6646,8
AC-2019-24,AC-2019-23,4,null,8194,10
AC-2019-25,AC-2019-24,3,null,8429,10
AC-2019-26,AC-2019-25,2,null,7305,9
AC-2019-27,AC-2019-26,3,null,6435,9
AC-2019-28,AC-2019-27,2,null,5265,8
AC-2019-29,AC-2019-28,2,null,4552,8
AC-2019-30,AC-2019-29,2,null,4398,6
AC-2019-31,AC-2019-30,2,null,4442,6
AC-2019-32,AC-2019-31,2,null,4972,7
AC-2019-33,AC-2019-32,2,null,5479,7
AC-2019-34,AC-2019-33,2,null,5075,7
AC-2019-35,AC-2019-34,3,null,5116,8
AC-2019-36,AC-2019-35,2,null,4454,7
AC-2019-37,AC-2019-36,2,null,4514,7
AC-2019-38,AC-2019-37,2,null,5162,10
AC-2019-39,AC-2019-38,3,null,4994,7
AC-2019-40,AC-2019-39,2,null,4876,7
AC-2019-41,AC-2019-40,2,null,5133,7
AC-2019-42,AC-2019-41,2,null,5289,7
AC-2019-43,AC-2019-42,2,null,5586,8
AC-2019-44,AC-2019-43,2,null,6259,9
AC-2019-45,AC-2019-44,2,null,6152,9
AC-2019-46,AC-2019-45,2,null,5761,9
AC-2019-47,AC-2019-46,2,null,6841,8
AC-2019-48,AC-2019-47,3,null,8646,12
AC-2019-49,AC-2019-48,4,null,7910,10
AC-2019-50,AC-2019-49,4,null,6679,9
