SchemEx-2014-0,SchemEx-2014-1,null,null,null,0.02558593
SchemEx-2014-1,SchemEx-2014-2,null,null,null,0.19557503
SchemEx-2014-2,SchemEx-2014-3,null,null,null,0.27175835
SchemEx-2014-3,SchemEx-2014-4,null,null,null,0.23314351
SchemEx-2014-4,SchemEx-2014-5,null,null,null,0.29819557
SchemEx-2014-5,SchemEx-2014-6,null,null,null,0.18608168
SchemEx-2014-6,SchemEx-2014-7,null,null,null,0.19894505
SchemEx-2014-7,SchemEx-2014-8,null,null,null,0.19353741
SchemEx-2014-8,SchemEx-2014-9,null,null,null,0.19750534
SchemEx-2014-9,SchemEx-2014-10,null,null,null,0.22876404
SchemEx-2014-10,SchemEx-2014-11,null,null,null,0.7689617
SchemEx-2014-11,SchemEx-2014-12,null,null,null,0.736833
SchemEx-2014-12,SchemEx-2014-13,null,null,null,1.0136498
SchemEx-2014-13,SchemEx-2014-14,null,null,null,1.0468755
SchemEx-2014-14,SchemEx-2014-15,null,null,null,0.35310304
SchemEx-2014-15,SchemEx-2014-16,null,null,null,0.93101096
SchemEx-2014-16,SchemEx-2014-17,null,null,null,0.84749234
SchemEx-2014-17,SchemEx-2014-18,null,null,null,0.9438524
SchemEx-2014-18,SchemEx-2014-19,null,null,null,1.0812142
SchemEx-2014-19,SchemEx-2014-20,null,null,null,0.7404008
SchemEx-2014-20,SchemEx-2014-21,null,null,null,0.38090953
SchemEx-2014-21,null,null,null,null,0.0
null,SchemEx-2014-23,null,null,null,0.0
SchemEx-2014-23,SchemEx-2014-24,null,null,null,0.040248826
SchemEx-2014-24,SchemEx-2014-25,null,null,null,0.057273917
SchemEx-2014-25,SchemEx-2014-26,null,null,null,0.038470272
SchemEx-2014-26,SchemEx-2014-27,null,null,null,0.03205536
SchemEx-2014-27,SchemEx-2014-28,null,null,null,0.053689923
SchemEx-2014-28,SchemEx-2014-29,null,null,null,0.09137346
SchemEx-2014-29,SchemEx-2014-30,null,null,null,0.28038073
SchemEx-2014-30,SchemEx-2014-31,null,null,null,0.22243705
SchemEx-2014-31,SchemEx-2014-32,null,null,null,1.6904192
SchemEx-2014-32,SchemEx-2014-33,null,null,null,1.3968585
SchemEx-2014-33,SchemEx-2014-34,null,null,null,1.1998992
SchemEx-2014-34,SchemEx-2014-35,null,null,null,0.049360763
SchemEx-2014-35,SchemEx-2014-36,null,null,null,0.103284314
SchemEx-2014-36,SchemEx-2014-37,null,null,null,0.08924397
SchemEx-2014-37,SchemEx-2014-38,null,null,null,0.12976068
SchemEx-2014-38,SchemEx-2014-39,null,null,null,0.14224966
SchemEx-2014-39,SchemEx-2014-40,null,null,null,0.08031061
SchemEx-2014-40,SchemEx-2014-41,null,null,null,1.611572
SchemEx-2014-41,SchemEx-2014-42,null,null,null,1.5728545
SchemEx-2014-42,SchemEx-2014-43,null,null,null,0.036423326
SchemEx-2014-43,SchemEx-2014-44,null,null,null,2.2347968
SchemEx-2014-44,SchemEx-2014-45,null,null,null,2.4484625
SchemEx-2014-45,SchemEx-2014-46,null,null,null,0.86629224
SchemEx-2014-46,SchemEx-2014-47,null,null,null,1.0931432
SchemEx-2014-47,SchemEx-2014-48,null,null,null,0.21371667
SchemEx-2014-48,SchemEx-2014-49,null,null,null,0.052746437
SchemEx-2014-49,SchemEx-2014-50,null,null,null,0.032299805
SchemEx-2014-50,SchemEx-2014-51,null,null,null,0.06145781
SchemEx-2014-51,SchemEx-2014-52,null,null,null,0.2807354
