Name, Graph Creation, Number of EQC, Average Size of EQC, Average Number of Edges, TMH, Comp, Avg Degree
SchemEx-2016-0,16215,0,15,1,102,null
SchemEx-2016-1,31262,0,8,0,68,null
SchemEx-2016-2,47308,0,3,0,63,null
SchemEx-2016-3,61860,0,3,0,54,null
SchemEx-2016-4,77124,0,3,0,48,null
SchemEx-2016-5,91113,0,3,0,49,null
SchemEx-2016-6,106105,0,3,0,42,null
SchemEx-2016-7,120314,0,3,0,57,null
SchemEx-2016-8,134611,0,4,0,54,null
SchemEx-2016-9,150246,0,3,0,37,null
SchemEx-2016-10,165785,0,3,0,43,null
SchemEx-2016-11,180597,0,3,0,54,null
SchemEx-2016-12,195880,0,3,0,37,null
SchemEx-2016-13,195890,0,0,0,0,null
SchemEx-2016-14,212515,0,3,0,47,null
SchemEx-2016-15,229915,0,4,0,67,null
SchemEx-2016-16,247988,0,4,0,43,null
SchemEx-2016-17,265390,0,4,0,57,null
SchemEx-2016-18,282343,0,7,0,69,null
SchemEx-2016-19,299880,0,4,0,62,null
SchemEx-2016-20,317257,0,4,0,64,null
SchemEx-2016-21,334196,0,3,0,68,null
SchemEx-2016-22,352097,0,5,0,55,null
SchemEx-2016-23,369637,0,3,0,58,null
SchemEx-2016-24,387186,0,5,0,54,null
SchemEx-2016-25,405014,0,4,0,63,null
SchemEx-2016-26,421973,0,4,0,61,null
SchemEx-2016-27,439709,0,4,0,52,null
SchemEx-2016-28,457926,0,4,0,47,null
SchemEx-2016-29,474740,0,4,0,66,null
SchemEx-2016-30,492308,0,6,0,44,null
SchemEx-2016-31,507955,0,4,0,46,null
SchemEx-2016-32,527283,0,3,0,58,null
SchemEx-2016-33,547913,0,4,0,50,null
SchemEx-2016-34,564179,0,4,0,45,null
SchemEx-2016-35,584936,0,5,0,62,null
SchemEx-2016-36,604878,0,4,0,47,null
SchemEx-2016-37,623306,0,4,0,57,null
SchemEx-2016-38,640893,0,4,0,48,null
SchemEx-2016-39,657901,0,4,0,54,null
SchemEx-2016-40,677354,0,4,0,49,null
SchemEx-2016-41,696023,0,3,0,42,null
SchemEx-2016-0,16550,0,12,0,86,null
SchemEx-2016-1,31268,0,5,0,49,null
SchemEx-2016-2,48023,0,8,0,50,null
SchemEx-2016-3,61806,0,5,0,42,null
SchemEx-2016-4,76231,0,4,0,37,null
SchemEx-2016-5,91536,0,4,0,27,null
SchemEx-2016-6,107672,0,4,0,30,null
SchemEx-2016-7,121091,0,4,0,29,null
SchemEx-2016-8,135372,0,7,0,47,null
SchemEx-2016-9,150535,0,4,0,31,null
SchemEx-2016-10,166225,0,5,0,32,null
SchemEx-2016-11,182251,0,5,0,34,null
SchemEx-2016-12,197910,0,5,0,32,null
SchemEx-2016-13,197956,0,0,0,0,null
SchemEx-2016-14,213969,0,5,0,30,null
SchemEx-2016-15,232290,0,10,0,80,null
SchemEx-2016-16,251145,0,5,0,44,null
SchemEx-2016-17,267979,0,5,0,42,null
SchemEx-2016-18,285101,0,5,0,38,null
SchemEx-2016-19,303345,0,5,0,37,null
SchemEx-2016-20,321883,0,5,0,43,null
SchemEx-2016-21,338393,0,5,0,38,null
SchemEx-2016-22,356983,0,5,0,40,null
SchemEx-2016-23,375918,0,5,0,38,null
SchemEx-2016-24,393050,0,6,0,54,null
SchemEx-2016-25,411443,0,4,0,31,null
SchemEx-2016-26,428504,0,3,0,36,null
SchemEx-2016-27,446143,0,4,0,33,null
SchemEx-2016-28,463799,0,3,0,33,null
SchemEx-2016-29,480679,0,4,0,46,null
SchemEx-2016-30,496873,0,3,0,55,null
SchemEx-2016-31,516569,0,5,0,30,null
SchemEx-2016-32,533784,0,3,0,48,null
SchemEx-2016-33,555511,0,4,0,45,null
SchemEx-2016-34,574466,0,3,0,35,null
SchemEx-2016-35,593843,0,5,0,58,null
SchemEx-2016-36,613850,0,4,0,34,null
SchemEx-2016-37,632807,0,4,0,46,null
SchemEx-2016-38,648719,0,4,0,45,null
SchemEx-2016-39,666068,0,3,0,30,null
SchemEx-2016-40,684143,0,4,0,49,null
SchemEx-2016-41,704145,0,3,0,40,null
