SchemEx-2015-1,SchemEx-2015-0,null,null,null,6504
SchemEx-2015-2,SchemEx-2015-1,null,null,null,6375
SchemEx-2015-3,SchemEx-2015-2,null,null,null,5803
SchemEx-2015-4,SchemEx-2015-3,null,null,null,4536
SchemEx-2015-5,SchemEx-2015-4,null,null,null,4543
SchemEx-2015-6,SchemEx-2015-5,null,null,null,5795
SchemEx-2015-7,SchemEx-2015-6,null,null,null,5866
SchemEx-2015-8,SchemEx-2015-7,null,null,null,8066
SchemEx-2015-9,SchemEx-2015-8,null,null,null,9382
SchemEx-2015-10,SchemEx-2015-9,null,null,null,12047
SchemEx-2015-11,SchemEx-2015-10,null,null,null,7187
SchemEx-2015-12,SchemEx-2015-11,null,null,null,9399
SchemEx-2015-13,SchemEx-2015-12,null,null,null,8175
SchemEx-2015-14,SchemEx-2015-13,null,null,null,7673
SchemEx-2015-15,SchemEx-2015-14,null,null,null,7506
SchemEx-2015-16,SchemEx-2015-15,null,null,null,7029
SchemEx-2015-17,SchemEx-2015-16,null,null,null,8367
SchemEx-2015-18,SchemEx-2015-17,null,null,null,17128
SchemEx-2015-19,SchemEx-2015-18,null,null,null,9321
SchemEx-2015-20,SchemEx-2015-19,null,null,null,9433
SchemEx-2015-21,SchemEx-2015-20,null,null,null,8867
SchemEx-2015-22,SchemEx-2015-21,null,null,null,9393
SchemEx-2015-23,SchemEx-2015-22,null,null,null,8511
SchemEx-2015-24,SchemEx-2015-23,null,null,null,8303
SchemEx-2015-25,SchemEx-2015-24,null,null,null,9150
SchemEx-2015-26,SchemEx-2015-25,null,null,null,9518
SchemEx-2015-27,SchemEx-2015-26,null,null,null,5598
SchemEx-2015-28,SchemEx-2015-27,null,null,null,5367
SchemEx-2015-29,SchemEx-2015-28,null,null,null,8420
SchemEx-2015-30,SchemEx-2015-29,null,null,null,8012
SchemEx-2015-31,SchemEx-2015-30,null,null,null,8916
SchemEx-2015-32,SchemEx-2015-31,null,null,null,8895
SchemEx-2015-33,SchemEx-2015-32,null,null,null,8864
SchemEx-2015-34,SchemEx-2015-33,null,null,null,7707
SchemEx-2015-35,SchemEx-2015-34,null,null,null,6731
SchemEx-2015-36,SchemEx-2015-35,null,null,null,8872
SchemEx-2015-37,SchemEx-2015-36,null,null,null,8714
SchemEx-2015-38,SchemEx-2015-37,null,null,null,8365
SchemEx-2015-39,SchemEx-2015-38,null,null,null,8364
SchemEx-2015-40,SchemEx-2015-39,null,null,null,8131
SchemEx-2015-41,SchemEx-2015-40,null,null,null,7753
SchemEx-2015-42,SchemEx-2015-41,null,null,null,6808
SchemEx-2015-43,SchemEx-2015-42,null,null,null,7435
SchemEx-2015-44,SchemEx-2015-43,null,null,null,8863
SchemEx-2015-45,SchemEx-2015-44,null,null,null,8766
SchemEx-2015-46,SchemEx-2015-45,null,null,null,8552
SchemEx-2015-47,SchemEx-2015-46,null,null,null,7881
SchemEx-2015-48,SchemEx-2015-47,null,null,null,7988
SchemEx-2015-49,SchemEx-2015-48,null,null,null,8171
SchemEx-2015-50,SchemEx-2015-49,null,null,null,8420
SchemEx-2015-51,SchemEx-2015-50,null,null,null,8645
