Name, Graph Creation, Number of EQC, Average Size of EQC, Average Number of Edges, TMH, Comp, Avg Degree
AC-2014-0,948,0,2,0,0,null
AC-2014-1,1317,0,2,0,0,null
AC-2014-2,385818,0,8,0,48,null
AC-2014-3,386099,0,1,0,0,null
AC-2014-4,682900,0,3,0,13,null
AC-2014-5,1025216,0,3,0,18,null
AC-2014-6,1025544,0,1,0,0,null
AC-2014-7,1449926,0,3,0,11,null
AC-2014-8,1450065,0,0,0,0,null
AC-2014-9,1883596,0,3,0,14,null
AC-2014-10,2312801,0,3,0,10,null
AC-2014-11,2312927,0,1,0,0,null
AC-2014-12,2704598,0,2,0,12,null
AC-2014-13,3398530,0,3,0,9,null
AC-2014-14,3690792,0,2,0,8,null
AC-2014-15,3992015,0,2,0,8,null
AC-2014-16,4225925,0,2,0,7,null
AC-2014-17,4433042,0,1,0,6,null
AC-2014-18,4653448,0,1,0,5,null
AC-2014-19,4880358,0,2,0,6,null
AC-2014-20,5132746,0,2,0,6,null
AC-2014-21,5427951,0,2,0,339,null
AC-2014-22,5428245,0,0,0,0,null
AC-2014-23,5718582,0,2,0,7,null
AC-2014-24,6066320,0,1,0,9,null
AC-2014-25,6426258,0,1,0,10,null
AC-2014-26,6742922,0,2,0,8,null
AC-2014-27,7079142,0,2,0,9,null
AC-2014-28,7398938,0,2,0,8,null
AC-2014-29,7693130,0,2,0,9,null
AC-2014-30,7956645,0,2,0,8,null
AC-2014-31,8250809,0,0,0,6,null
AC-2014-32,8251049,0,0,1,0,null
AC-2014-33,8251489,0,0,0,0,null
AC-2014-34,8251952,0,0,0,0,null
AC-2014-35,8252400,0,1,0,0,null
AC-2014-36,8252839,0,0,0,0,null
AC-2014-37,8253272,0,0,0,0,null
AC-2014-38,8253685,0,0,0,0,null
AC-2014-39,8254108,0,1,0,0,null
AC-2014-40,8254502,0,0,0,0,null
AC-2014-41,8254900,0,0,0,0,null
AC-2014-42,8255301,0,1,0,0,null
AC-2014-43,8255697,0,0,0,0,null
AC-2014-44,8256079,0,0,0,0,null
AC-2014-45,8256485,1,0,0,0,null
AC-2014-46,8256884,0,0,0,0,null
AC-2014-47,8257289,0,0,0,0,null
AC-2014-48,8257642,0,1,0,0,null
AC-2014-49,8258040,0,0,0,0,null
AC-2014-50,8258419,0,0,0,0,null
AC-2014-0,102,0,2,0,0,null
AC-2014-1,138,0,2,0,0,null
AC-2014-2,12185,0,10,0,53,null
AC-2014-3,12205,0,0,0,0,null
AC-2014-4,21814,0,4,0,11,null
AC-2014-5,31581,0,3,0,14,null
AC-2014-6,31599,0,1,0,0,null
AC-2014-7,43026,0,3,0,17,null
AC-2014-8,43048,0,0,0,0,null
AC-2014-9,55585,0,3,0,10,null
AC-2014-10,65902,0,2,0,10,null
AC-2014-11,65927,0,0,0,0,null
AC-2014-12,78003,0,2,0,10,null
AC-2014-13,86847,0,3,0,9,null
AC-2014-14,97303,0,3,0,8,null
AC-2014-15,108566,0,2,0,11,null
AC-2014-16,118058,0,2,1,7,null
AC-2014-17,128385,0,2,0,7,null
AC-2014-18,139344,0,2,0,7,null
AC-2014-19,149263,0,2,0,7,null
AC-2014-20,160783,0,3,0,12,null
AC-2014-21,174824,0,3,0,10,null
AC-2014-22,174843,0,0,0,0,null
AC-2014-23,187544,0,3,0,9,null
AC-2014-24,202056,0,2,0,10,null
AC-2014-25,217138,0,1,0,12,null
AC-2014-26,232051,0,3,0,8,null
AC-2014-27,248193,0,2,0,15,null
AC-2014-28,265056,0,1,0,9,null
AC-2014-29,282280,0,2,0,7,null
AC-2014-30,298467,0,2,0,7,null
AC-2014-31,316790,0,0,0,10,null
AC-2014-32,316807,0,0,0,0,null
AC-2014-33,316825,0,0,0,0,null
AC-2014-34,316840,0,1,0,0,null
AC-2014-35,316867,0,0,0,0,null
AC-2014-36,316883,0,0,0,0,null
AC-2014-37,316900,0,0,0,0,null
AC-2014-38,316911,0,0,0,0,null
AC-2014-39,316928,0,1,0,0,null
AC-2014-40,316944,0,0,0,0,null
AC-2014-41,316957,0,0,0,0,null
AC-2014-42,316986,0,0,0,0,null
AC-2014-43,317002,0,0,0,0,null
AC-2014-44,317018,0,0,0,0,null
AC-2014-45,317033,0,0,0,0,null
AC-2014-46,317049,0,0,0,0,null
AC-2014-47,317094,0,0,0,0,null
AC-2014-48,317120,0,1,0,0,null
AC-2014-49,317136,0,0,0,0,null
AC-2014-50,317183,0,0,0,0,null
