Name, Name 2nd, Graph Creation, JaccardVertex, JaccardEdge, GED, KLD
AC-2017-1,AC-2017-0,7,null,11408,36
AC-2017-2,AC-2017-1,2,null,12481,12
AC-2017-3,AC-2017-2,3,null,11486,11
AC-2017-4,AC-2017-3,2,null,7806,8
AC-2017-5,AC-2017-4,1,null,5539,4
AC-2017-6,AC-2017-5,0,null,6201,1
AC-2017-7,AC-2017-6,3,null,9073,8
AC-2017-8,AC-2017-7,3,null,8799,11
AC-2017-9,AC-2017-8,4,null,8746,9
AC-2017-10,AC-2017-9,2,null,9115,11
AC-2017-11,AC-2017-10,3,null,8073,8
AC-2017-12,AC-2017-11,2,null,7742,11
AC-2017-13,AC-2017-12,3,null,7450,9
AC-2017-14,AC-2017-13,2,null,7994,8
AC-2017-15,AC-2017-14,3,null,10023,9
AC-2017-16,AC-2017-15,3,null,8521,9
AC-2017-17,AC-2017-16,2,null,7238,8
AC-2017-18,AC-2017-17,3,null,6927,10
AC-2017-19,AC-2017-18,2,null,7148,9
AC-2017-20,AC-2017-19,3,null,7538,8
AC-2017-21,AC-2017-20,2,null,6996,11
AC-2017-22,AC-2017-21,5,null,7648,9
AC-2017-23,AC-2017-22,4,null,7492,8
AC-2017-24,AC-2017-23,4,null,7002,8
AC-2017-25,AC-2017-24,2,null,6748,8
AC-2017-26,AC-2017-25,3,null,6683,7
AC-2017-27,AC-2017-26,3,null,6324,7
AC-2017-28,AC-2017-27,2,null,7565,11
AC-2017-29,AC-2017-28,4,null,9310,16
AC-2017-30,AC-2017-29,3,null,7286,9
AC-2017-31,AC-2017-30,2,null,5714,7
AC-2017-32,AC-2017-31,2,null,4989,6
AC-2017-33,AC-2017-32,3,null,5930,6
AC-2017-34,AC-2017-33,2,null,6102,7
AC-2017-35,AC-2017-34,3,null,7098,7
AC-2017-36,AC-2017-35,2,null,7014,8
AC-2017-37,AC-2017-36,2,null,7293,14
AC-2017-38,AC-2017-37,5,null,6553,11
AC-2017-39,AC-2017-38,4,null,6896,8
AC-2017-40,AC-2017-39,3,null,7549,7
AC-2017-41,AC-2017-40,3,null,7456,9
AC-2017-42,AC-2017-41,2,null,8104,9
AC-2017-43,AC-2017-42,3,null,6707,7
AC-2017-44,AC-2017-43,1,null,5527,9
AC-2017-45,AC-2017-44,2,null,5721,7
AC-2017-46,AC-2017-45,3,null,6852,8
AC-2017-47,AC-2017-46,3,null,6400,8
AC-2017-48,AC-2017-47,3,null,5983,8
AC-2017-49,AC-2017-48,3,null,5761,7
AC-2017-50,AC-2017-49,4,null,5994,8
AC-2017-1,AC-2017-0,9,null,11282,43
AC-2017-2,AC-2017-1,2,null,12071,17
AC-2017-3,AC-2017-2,4,null,10528,9
AC-2017-4,AC-2017-3,2,null,7622,9
AC-2017-5,AC-2017-4,1,null,5220,4
AC-2017-6,AC-2017-5,0,null,5935,3
AC-2017-7,AC-2017-6,3,null,8438,9
AC-2017-8,AC-2017-7,2,null,7645,11
AC-2017-9,AC-2017-8,3,null,7738,9
AC-2017-10,AC-2017-9,4,null,8420,9
AC-2017-11,AC-2017-10,2,null,7945,10
AC-2017-12,AC-2017-11,4,null,7720,9
AC-2017-13,AC-2017-12,3,null,6885,11
AC-2017-14,AC-2017-13,3,null,7393,9
AC-2017-15,AC-2017-14,2,null,7657,16
AC-2017-16,AC-2017-15,3,null,6741,9
AC-2017-17,AC-2017-16,3,null,6785,10
AC-2017-18,AC-2017-17,3,null,7056,10
AC-2017-19,AC-2017-18,2,null,7053,10
AC-2017-20,AC-2017-19,2,null,6317,9
AC-2017-21,AC-2017-20,3,null,6265,9
AC-2017-22,AC-2017-21,5,null,9454,12
AC-2017-23,AC-2017-22,3,null,10170,10
AC-2017-24,AC-2017-23,3,null,7169,9
AC-2017-25,AC-2017-24,3,null,7112,10
AC-2017-26,AC-2017-25,3,null,6563,9
AC-2017-27,AC-2017-26,2,null,6710,8
AC-2017-28,AC-2017-27,2,null,7143,9
AC-2017-29,AC-2017-28,2,null,7921,9
AC-2017-30,AC-2017-29,3,null,5799,9
AC-2017-31,AC-2017-30,2,null,4999,7
AC-2017-32,AC-2017-31,2,null,4021,5
AC-2017-33,AC-2017-32,3,null,4664,7
AC-2017-34,AC-2017-33,3,null,6725,8
AC-2017-35,AC-2017-34,3,null,6706,9
AC-2017-36,AC-2017-35,2,null,5835,9
AC-2017-37,AC-2017-36,2,null,6242,8
AC-2017-38,AC-2017-37,3,null,6889,8
AC-2017-39,AC-2017-38,2,null,6272,9
AC-2017-40,AC-2017-39,2,null,6495,8
AC-2017-41,AC-2017-40,3,null,7949,8
AC-2017-42,AC-2017-41,3,null,8234,9
AC-2017-43,AC-2017-42,3,null,6265,8
AC-2017-44,AC-2017-43,2,null,5582,8
AC-2017-45,AC-2017-44,3,null,5722,8
AC-2017-46,AC-2017-45,2,null,5624,8
AC-2017-47,AC-2017-46,2,null,5605,9
AC-2017-48,AC-2017-47,2,null,5710,9
AC-2017-49,AC-2017-48,2,null,5717,9
AC-2017-50,AC-2017-49,2,null,5388,9
AC-2017-1,AC-2017-0,9,null,10122,36
AC-2017-2,AC-2017-1,2,null,11054,12
AC-2017-3,AC-2017-2,3,null,9343,9
AC-2017-4,AC-2017-3,2,null,6992,9
AC-2017-5,AC-2017-4,1,null,5161,3
AC-2017-6,AC-2017-5,0,null,5387,3
AC-2017-7,AC-2017-6,3,null,7791,9
AC-2017-8,AC-2017-7,4,null,7440,8
AC-2017-9,AC-2017-8,3,null,7802,10
AC-2017-10,AC-2017-9,3,null,8189,9
AC-2017-11,AC-2017-10,2,null,8101,9
AC-2017-12,AC-2017-11,3,null,6878,9
AC-2017-13,AC-2017-12,3,null,6131,7
AC-2017-14,AC-2017-13,3,null,6961,8
AC-2017-15,AC-2017-14,3,null,7181,8
AC-2017-16,AC-2017-15,2,null,6551,9
AC-2017-17,AC-2017-16,3,null,6432,8
AC-2017-18,AC-2017-17,3,null,6322,9
AC-2017-19,AC-2017-18,4,null,6732,8
AC-2017-20,AC-2017-19,3,null,6621,10
AC-2017-21,AC-2017-20,2,null,7026,8
AC-2017-22,AC-2017-21,3,null,6845,8
AC-2017-23,AC-2017-22,3,null,7159,9
AC-2017-24,AC-2017-23,3,null,8699,8
AC-2017-25,AC-2017-24,3,null,8133,8
AC-2017-26,AC-2017-25,3,null,6419,7
AC-2017-27,AC-2017-26,3,null,6315,7
AC-2017-28,AC-2017-27,3,null,7289,8
AC-2017-29,AC-2017-28,2,null,8138,7
AC-2017-30,AC-2017-29,5,null,5924,8
AC-2017-31,AC-2017-30,3,null,5364,7
AC-2017-32,AC-2017-31,2,null,4108,5
AC-2017-33,AC-2017-32,2,null,4856,6
AC-2017-34,AC-2017-33,4,null,6662,8
AC-2017-35,AC-2017-34,3,null,6792,8
AC-2017-36,AC-2017-35,5,null,5961,8
AC-2017-37,AC-2017-36,3,null,5834,8
AC-2017-38,AC-2017-37,2,null,7107,7
AC-2017-39,AC-2017-38,4,null,6460,9
AC-2017-40,AC-2017-39,2,null,6086,8
AC-2017-41,AC-2017-40,3,null,6664,8
AC-2017-42,AC-2017-41,3,null,8192,728
AC-2017-43,AC-2017-42,3,null,6832,8
AC-2017-44,AC-2017-43,3,null,5041,7
AC-2017-45,AC-2017-44,2,null,5501,7
AC-2017-46,AC-2017-45,3,null,5827,7
AC-2017-47,AC-2017-46,5,null,5984,8
AC-2017-48,AC-2017-47,4,null,5963,8
AC-2017-49,AC-2017-48,5,null,5809,7
AC-2017-50,AC-2017-49,3,null,5446,9
