Name, Graph Creation, Number of EQC, Average Size of EQC, Average Number of Edges, TMH, Comp, Avg Degree
SchemEx-2019-0,44273,0,14,0,78,null
SchemEx-2019-1,86850,0,5,0,47,null
SchemEx-2019-2,127292,0,4,0,31,null
SchemEx-2019-3,167697,0,5,0,48,null
SchemEx-2019-4,208524,0,6,0,46,null
SchemEx-2019-5,253309,0,3,0,32,null
SchemEx-2019-6,295524,0,3,0,28,null
SchemEx-2019-7,334509,0,3,0,28,null
SchemEx-2019-8,377184,0,4,0,31,null
SchemEx-2019-9,420108,0,3,0,42,null
SchemEx-2019-10,467132,0,3,0,29,null
SchemEx-2019-11,512376,0,3,0,33,null
SchemEx-2019-12,559399,0,4,0,38,null
SchemEx-2019-13,602173,0,3,0,35,null
SchemEx-2019-14,647812,0,3,0,34,null
SchemEx-2019-15,692554,0,3,0,32,null
SchemEx-2019-16,732013,0,3,0,33,null
SchemEx-2019-17,775307,0,3,0,33,null
SchemEx-2019-18,817509,1,3,0,35,null
SchemEx-2019-19,860801,1,2,0,39,null
SchemEx-2019-20,903994,0,3,0,27,null
SchemEx-2019-21,946507,0,3,0,23,null
SchemEx-2019-22,990019,0,3,0,25,null
SchemEx-2019-23,1034680,0,3,0,28,null
SchemEx-2019-24,1078676,0,3,0,26,null
SchemEx-2019-25,1124283,0,3,0,32,null
SchemEx-2019-26,1167124,0,2,0,31,null
SchemEx-2019-27,1209786,0,2,0,30,null
SchemEx-2019-28,1255729,0,3,0,32,null
SchemEx-2019-29,1301308,0,3,0,30,null
SchemEx-2019-30,1344058,0,3,0,28,null
SchemEx-2019-31,1384578,0,2,0,35,null
SchemEx-2019-32,1424475,0,3,0,37,null
SchemEx-2019-33,1463754,1,2,0,35,null
SchemEx-2019-34,1505111,0,3,0,30,null
SchemEx-2019-35,1549341,0,2,0,27,null
SchemEx-2019-36,1590635,0,2,0,23,null
SchemEx-2019-37,1634689,0,3,0,27,null
SchemEx-2019-38,1677253,0,4,0,27,null
SchemEx-2019-39,1719439,0,3,0,28,null
SchemEx-2019-40,1765849,0,3,0,30,null
SchemEx-2019-41,1808045,0,1,0,24,null
SchemEx-2019-42,1855073,0,3,0,26,null
SchemEx-2019-43,1900162,0,3,0,27,null
SchemEx-2019-44,1945348,0,3,0,25,null
SchemEx-2019-45,1987894,0,3,0,24,null
SchemEx-2019-46,2033075,0,3,0,24,null
SchemEx-2019-47,2078600,0,3,0,23,null
SchemEx-2019-48,2130073,0,3,0,38,null
SchemEx-2019-49,2177481,0,3,0,27,null
SchemEx-2019-50,2223626,0,3,0,27,null
