Name, Name 2nd, Graph Creation, JaccardVertex, JaccardEdge, GED, KLD
SchemEx-2014-1,SchemEx-2014-0,3,null,0,9
SchemEx-2014-2,SchemEx-2014-1,1,null,0,6
SchemEx-2014-3,SchemEx-2014-2,1,null,0,4
SchemEx-2014-4,SchemEx-2014-3,1,null,0,2
SchemEx-2014-5,SchemEx-2014-4,0,null,0,2
SchemEx-2014-6,SchemEx-2014-5,1,null,0,2
SchemEx-2014-7,SchemEx-2014-6,1,null,0,2
SchemEx-2014-8,SchemEx-2014-7,0,null,0,3
SchemEx-2014-9,SchemEx-2014-8,1,null,0,2
SchemEx-2014-10,SchemEx-2014-9,1,null,115,12
SchemEx-2014-11,SchemEx-2014-10,8,null,74,22
SchemEx-2014-12,SchemEx-2014-11,1,null,69,8
SchemEx-2014-13,SchemEx-2014-12,14,null,931854,69
SchemEx-2014-14,SchemEx-2014-13,13,null,1403317,47
SchemEx-2014-15,SchemEx-2014-14,7,null,43,23
SchemEx-2014-16,SchemEx-2014-15,4,null,78,8
SchemEx-2014-17,SchemEx-2014-16,12,null,1050025,41
SchemEx-2014-18,SchemEx-2014-17,15,null,168344,34
SchemEx-2014-19,SchemEx-2014-18,11,null,733895,36
SchemEx-2014-20,SchemEx-2014-19,12,null,1614294,40
SchemEx-2014-21,SchemEx-2014-20,11,null,1435454,41
SchemEx-2014-22,SchemEx-2014-21,5,null,44,17
SchemEx-2014-23,SchemEx-2014-22,1,null,65,10
SchemEx-2014-24,SchemEx-2014-23,10,null,925051,31
SchemEx-2014-25,SchemEx-2014-24,0,null,1059590,1
SchemEx-2014-26,SchemEx-2014-25,2,null,1170436,11
SchemEx-2014-27,SchemEx-2014-26,8,null,49,22
SchemEx-2014-28,SchemEx-2014-27,1,null,0,1
SchemEx-2014-29,SchemEx-2014-28,1,null,0,1
SchemEx-2014-30,SchemEx-2014-29,1,null,0,1
SchemEx-2014-31,SchemEx-2014-30,0,null,0,2
SchemEx-2014-32,SchemEx-2014-31,3,null,52,9
SchemEx-2014-33,SchemEx-2014-32,14,null,649762,51
SchemEx-2014-34,SchemEx-2014-33,8,null,49,21
SchemEx-2014-35,SchemEx-2014-34,0,null,0,2
SchemEx-2014-36,SchemEx-2014-35,7,null,64,9
SchemEx-2014-37,SchemEx-2014-36,7,null,47,21
SchemEx-2014-38,SchemEx-2014-37,0,null,0,2
SchemEx-2014-39,SchemEx-2014-38,0,null,0,2
SchemEx-2014-40,SchemEx-2014-39,0,null,0,1
SchemEx-2014-41,SchemEx-2014-40,1,null,0,1
SchemEx-2014-42,SchemEx-2014-41,1,null,0,1
SchemEx-2014-43,SchemEx-2014-42,0,null,0,2
SchemEx-2014-44,SchemEx-2014-43,0,null,0,1
SchemEx-2014-45,SchemEx-2014-44,0,null,0,1
SchemEx-2014-46,SchemEx-2014-45,0,null,0,2
SchemEx-2014-47,SchemEx-2014-46,0,null,0,2
SchemEx-2014-48,SchemEx-2014-47,5,null,51,8
SchemEx-2014-49,SchemEx-2014-48,28,null,341249,37
SchemEx-2014-50,SchemEx-2014-49,7,null,32,18
