Name, Graph Creation, Number of EQC, Average Size of EQC, Average Number of Edges, TMH, Comp, Avg Degree
AC-2019-0,331603,0,5,0,32,null
AC-2019-1,632149,0,4,0,15,null
AC-2019-2,946814,0,3,0,12,null
AC-2019-3,1289483,0,3,0,7,null
AC-2019-4,1650032,0,2,0,10,null
AC-2019-5,1997902,0,2,0,9,null
AC-2019-6,2386510,0,2,0,9,null
AC-2019-7,2844873,0,1,0,8,null
AC-2019-8,3358160,0,1,0,779,null
AC-2019-9,3613159,0,3,0,7,null
AC-2019-10,3877176,0,2,0,8,null
AC-2019-11,4123173,0,2,0,6,null
AC-2019-12,4386351,0,2,0,8,null
AC-2019-13,4611798,0,1,0,7,null
AC-2019-14,4882885,0,2,0,8,null
AC-2019-15,5156298,0,3,0,9,null
AC-2019-16,5401383,0,2,0,7,null
AC-2019-17,5690493,0,2,0,8,null
AC-2019-18,5995788,0,1,0,8,null
AC-2019-19,6300836,0,3,0,9,null
AC-2019-20,6576601,0,2,0,7,null
AC-2019-21,6868797,0,2,0,6,null
AC-2019-22,7154605,0,2,0,6,null
AC-2019-23,7451709,0,2,0,7,null
AC-2019-24,7736803,0,2,0,8,null
AC-2019-25,8040288,0,2,0,6,null
AC-2019-26,8289838,0,1,0,6,null
AC-2019-27,8494917,0,1,0,4,null
AC-2019-28,8663689,0,1,0,3,null
AC-2019-29,8847150,0,1,0,4,null
AC-2019-30,9028696,0,1,0,3,null
AC-2019-31,9181995,0,1,0,4,null
AC-2019-32,9343672,0,1,0,4,null
AC-2019-33,9490582,0,1,0,7,null
AC-2019-34,9626253,0,1,0,6,null
AC-2019-35,9747448,0,1,0,6,null
AC-2019-36,9882798,0,1,0,6,null
AC-2019-37,10006584,0,1,0,5,null
AC-2019-38,10098465,0,1,0,6,null
AC-2019-39,10185382,0,1,0,5,null
AC-2019-40,10279438,0,1,0,5,null
AC-2019-41,10372432,0,1,0,7,null
AC-2019-42,10467339,0,1,0,6,null
AC-2019-43,10564171,0,0,0,4,null
AC-2019-44,10662519,0,1,0,4,null
AC-2019-45,10753213,0,1,0,4,null
AC-2019-46,10850212,0,1,0,4,null
AC-2019-47,10955310,0,1,0,5,null
AC-2019-48,11059800,0,1,0,6,null
AC-2019-49,11142298,0,1,0,5,null
AC-2019-50,11215223,0,1,0,4,null
AC-2019-0,17878,0,7,0,34,null
AC-2019-1,35124,0,6,0,13,null
AC-2019-2,51501,0,4,0,15,null
AC-2019-3,67088,0,3,0,11,null
AC-2019-4,82344,0,2,0,16,null
AC-2019-5,100883,0,5,0,10,null
AC-2019-6,116119,0,3,0,11,null
AC-2019-7,129853,0,3,0,16,null
AC-2019-8,145551,0,3,0,9,null
AC-2019-9,161355,0,3,0,7,null
AC-2019-10,177072,0,4,0,7,null
AC-2019-11,192123,0,3,0,14,null
AC-2019-12,207944,0,2,0,10,null
AC-2019-13,222060,0,4,0,6,null
AC-2019-14,237427,0,3,0,8,null
AC-2019-15,252983,0,2,0,8,null
AC-2019-16,267669,0,3,0,6,null
AC-2019-17,282564,0,10,0,8,null
AC-2019-18,296717,0,1,0,7,null
AC-2019-19,312501,0,2,0,8,null
AC-2019-20,327912,0,2,0,6,null
AC-2019-21,343539,0,2,0,8,null
AC-2019-22,356714,0,2,0,8,null
AC-2019-23,371773,1,2,0,7,null
AC-2019-24,387447,0,3,0,9,null
AC-2019-25,404565,0,1,0,7,null
AC-2019-26,418610,0,4,0,6,null
AC-2019-27,430687,0,3,0,8,null
AC-2019-28,443185,0,2,0,6,null
AC-2019-29,455230,0,1,0,6,null
AC-2019-30,466918,0,2,0,6,null
AC-2019-31,477871,0,2,0,5,null
AC-2019-32,489456,0,3,0,7,null
AC-2019-33,501617,0,2,0,8,null
AC-2019-34,513551,0,2,0,7,null
AC-2019-35,524800,0,1,0,6,null
AC-2019-36,534413,0,2,0,5,null
AC-2019-37,546481,0,3,0,12,null
AC-2019-38,556714,0,3,0,8,null
AC-2019-39,566417,0,2,0,7,null
AC-2019-40,575898,0,1,0,7,null
AC-2019-41,585778,0,3,0,8,null
AC-2019-42,595392,0,3,0,6,null
AC-2019-43,605074,0,1,0,9,null
AC-2019-44,616902,0,3,0,7,null
AC-2019-45,627117,0,1,0,7,null
AC-2019-46,637245,0,2,0,7,null
AC-2019-47,647668,0,1,0,6,null
AC-2019-48,657401,0,2,0,6,null
AC-2019-49,666721,0,1,0,7,null
AC-2019-50,675053,0,1,0,6,null
