Name, Name 2nd, JaccardVertex, JaccardEdge, GED, KLD
SchemEx-2016-0,SchemEx-2016-1,0.24801785,null,502476.0,0.92234725
SchemEx-2016-1,SchemEx-2016-2,0.25564498,null,710764.0,1.1325303
SchemEx-2016-2,SchemEx-2016-3,0.2793665,null,789295.0,0.7991024
SchemEx-2016-3,SchemEx-2016-4,0.12079871,null,331132.0,0.085553095
SchemEx-2016-4,SchemEx-2016-5,0.1700741,null,568003.0,0.16646971
SchemEx-2016-5,SchemEx-2016-6,0.16535175,null,330227.0,0.16799745
SchemEx-2016-6,SchemEx-2016-7,0.2531097,null,695517.0,0.16880491
SchemEx-2016-7,SchemEx-2016-8,0.10937685,null,322411.0,0.3356517
SchemEx-2016-8,SchemEx-2016-9,0.2755425,null,715397.0,0.20407906
SchemEx-2016-9,SchemEx-2016-10,0.32534736,null,777588.0,0.3135425
SchemEx-2016-10,SchemEx-2016-11,0.20820826,null,593942.0,0.21067685
SchemEx-2016-11,SchemEx-2016-12,0.31561452,null,795378.0,0.07875187
SchemEx-2016-12,SchemEx-2016-13,1.0,null,2722971.0,0.0
SchemEx-2016-13,SchemEx-2016-14,1.0,null,2784464.0,0.0
SchemEx-2016-14,SchemEx-2016-15,0.37778145,null,1327707.0,0.40916678
SchemEx-2016-15,SchemEx-2016-16,0.3382967,null,892905.0,0.06851151
SchemEx-2016-16,SchemEx-2016-17,0.3543244,null,1008439.0,0.20471187
SchemEx-2016-17,SchemEx-2016-18,0.26137698,null,720811.0,0.15254267
SchemEx-2016-18,SchemEx-2016-19,0.16934216,null,574013.0,1.0665462
SchemEx-2016-19,SchemEx-2016-20,0.27897632,null,872459.0,1.0671258
SchemEx-2016-20,SchemEx-2016-21,0.3062843,null,1018308.0,0.5149504
SchemEx-2016-21,SchemEx-2016-22,0.2835527,null,1006378.0,0.4308311
SchemEx-2016-22,SchemEx-2016-23,0.25109196,null,875088.0,0.4663125
SchemEx-2016-23,SchemEx-2016-24,0.33571523,null,1100172.0,0.26930723
SchemEx-2016-24,SchemEx-2016-25,0.16442424,null,581319.0,0.21291497
SchemEx-2016-25,SchemEx-2016-26,0.28469443,null,946122.0,0.16695288
SchemEx-2016-26,SchemEx-2016-27,0.49490303,null,1380785.0,0.3935122
SchemEx-2016-27,SchemEx-2016-28,0.50390005,null,1565245.0,0.36079624
SchemEx-2016-28,SchemEx-2016-29,0.3071012,null,997644.0,0.40249237
SchemEx-2016-29,SchemEx-2016-30,0.3004678,null,923307.0,0.16288784
SchemEx-2016-30,SchemEx-2016-31,0.271567,null,886708.0,1.1944145
SchemEx-2016-31,SchemEx-2016-32,0.40298647,null,1064484.0,0.32571334
SchemEx-2016-32,SchemEx-2016-33,0.20154613,null,799622.0,0.89081186
SchemEx-2016-33,SchemEx-2016-34,0.4181069,null,1241398.0,0.77732587
SchemEx-2016-34,SchemEx-2016-35,0.42556208,null,1251412.0,0.16718152
SchemEx-2016-35,SchemEx-2016-36,0.15499997,null,558418.0,0.18734747
SchemEx-2016-36,SchemEx-2016-37,0.18400526,null,639693.0,0.186867
SchemEx-2016-37,SchemEx-2016-38,0.2370835,null,970895.0,0.2393052
SchemEx-2016-38,SchemEx-2016-39,0.8178744,null,2829246.0,0.25296023
SchemEx-2016-39,SchemEx-2016-40,0.70565385,null,2112920.0,0.37892395
SchemEx-2016-40,SchemEx-2016-41,0.23867911,null,723252.0,0.08509291
