AC-2013-0,AC-2013-1,null,null,null,0.56440747
AC-2013-1,AC-2013-2,null,null,null,0.49881
AC-2013-2,AC-2013-3,null,null,null,0.24860048
AC-2013-3,null,null,null,null,0.0
null,null,null,null,null,0.0
null,AC-2013-6,null,null,null,0.0
AC-2013-6,AC-2013-7,null,null,null,0.17815378
AC-2013-7,AC-2013-8,null,null,null,0.08366442
AC-2013-8,AC-2013-9,null,null,null,0.1585976
AC-2013-9,AC-2013-10,null,null,null,0.19590828
AC-2013-10,AC-2013-11,null,null,null,0.65167326
AC-2013-11,AC-2013-12,null,null,null,1.0269887
AC-2013-12,AC-2013-13,null,null,null,0.4991865
AC-2013-13,AC-2013-14,null,null,null,0.20633212
AC-2013-14,AC-2013-15,null,null,null,0.27891117
AC-2013-15,AC-2013-16,null,null,null,0.15969741
AC-2013-16,AC-2013-17,null,null,null,0.0669992
AC-2013-17,AC-2013-18,null,null,null,0.35548797
AC-2013-18,AC-2013-19,null,null,null,0.51429224
AC-2013-19,AC-2013-20,null,null,null,0.7610532
AC-2013-20,AC-2013-21,null,null,null,0.4979028
AC-2013-21,AC-2013-22,null,null,null,0.8633369
AC-2013-22,AC-2013-23,null,null,null,0.37195516
AC-2013-23,AC-2013-24,null,null,null,0.33520705
AC-2013-24,AC-2013-25,null,null,null,0.5441392
AC-2013-25,AC-2013-26,null,null,null,0.29847494
AC-2013-26,AC-2013-27,null,null,null,0.4550208
AC-2013-27,AC-2013-28,null,null,null,0.4629746
AC-2013-28,AC-2013-29,null,null,null,0.46439856
AC-2013-29,AC-2013-30,null,null,null,0.04488874
AC-2013-30,AC-2013-31,null,null,null,0.14949897
AC-2013-31,AC-2013-32,null,null,null,0.15779546
AC-2013-32,AC-2013-33,null,null,null,0.12979645
AC-2013-33,AC-2013-34,null,null,null,0.11680378
AC-2013-34,AC-2013-35,null,null,null,0.161472
AC-2013-35,AC-2013-36,null,null,null,0.06317959
AC-2013-36,AC-2013-37,null,null,null,0.12837937
AC-2013-37,AC-2013-38,null,null,null,0.26020962
AC-2013-38,AC-2013-39,null,null,null,0.23136419
AC-2013-39,null,null,null,null,0.0
null,AC-2013-41,null,null,null,0.0
AC-2013-41,AC-2013-42,null,null,null,0.09589362
AC-2013-42,AC-2013-43,null,null,null,0.07244128
AC-2013-43,AC-2013-44,null,null,null,0.065656215
AC-2013-44,AC-2013-45,null,null,null,0.28039676
AC-2013-45,AC-2013-46,null,null,null,0.27199233
AC-2013-46,AC-2013-47,null,null,null,0.029615846
AC-2013-47,AC-2013-48,null,null,null,0.07084504
AC-2013-48,AC-2013-49,null,null,null,0.08036751
AC-2013-49,AC-2013-50,null,null,null,0.06793439
AC-2013-50,AC-2013-51,null,null,null,0.07880113
