AC-2013-1,AC-2013-0,null,null,null,6317
AC-2013-2,AC-2013-1,null,null,null,3639
AC-2013-3,AC-2013-2,null,null,null,3274
null,AC-2013-3,null,null,null,0
null,null,null,null,null,0
AC-2013-6,null,null,null,null,0
AC-2013-7,AC-2013-6,null,null,null,4113
AC-2013-8,AC-2013-7,null,null,null,6628
AC-2013-9,AC-2013-8,null,null,null,6670
AC-2013-10,AC-2013-9,null,null,null,5321
AC-2013-11,AC-2013-10,null,null,null,3539
AC-2013-12,AC-2013-11,null,null,null,3584
AC-2013-13,AC-2013-12,null,null,null,5607
AC-2013-14,AC-2013-13,null,null,null,4497
AC-2013-15,AC-2013-14,null,null,null,3534
AC-2013-16,AC-2013-15,null,null,null,3878
AC-2013-17,AC-2013-16,null,null,null,4686
AC-2013-18,AC-2013-17,null,null,null,4313
AC-2013-19,AC-2013-18,null,null,null,3413
AC-2013-20,AC-2013-19,null,null,null,2743
AC-2013-21,AC-2013-20,null,null,null,2632
AC-2013-22,AC-2013-21,null,null,null,2716
AC-2013-23,AC-2013-22,null,null,null,2502
AC-2013-24,AC-2013-23,null,null,null,4060
AC-2013-25,AC-2013-24,null,null,null,3879
AC-2013-26,AC-2013-25,null,null,null,2566
AC-2013-27,AC-2013-26,null,null,null,2458
AC-2013-28,AC-2013-27,null,null,null,3057
AC-2013-29,AC-2013-28,null,null,null,3064
AC-2013-30,AC-2013-29,null,null,null,3176
AC-2013-31,AC-2013-30,null,null,null,3115
AC-2013-32,AC-2013-31,null,null,null,2747
AC-2013-33,AC-2013-32,null,null,null,2271
AC-2013-34,AC-2013-33,null,null,null,2130
AC-2013-35,AC-2013-34,null,null,null,2502
AC-2013-36,AC-2013-35,null,null,null,3382
AC-2013-37,AC-2013-36,null,null,null,3121
AC-2013-38,AC-2013-37,null,null,null,3397
AC-2013-39,AC-2013-38,null,null,null,3277
null,AC-2013-39,null,null,null,0
AC-2013-41,null,null,null,null,0
AC-2013-42,AC-2013-41,null,null,null,2804
AC-2013-43,AC-2013-42,null,null,null,3345
AC-2013-44,AC-2013-43,null,null,null,2934
AC-2013-45,AC-2013-44,null,null,null,2074
AC-2013-46,AC-2013-45,null,null,null,2132
AC-2013-47,AC-2013-46,null,null,null,3237
AC-2013-48,AC-2013-47,null,null,null,3093
AC-2013-49,AC-2013-48,null,null,null,4181
AC-2013-50,AC-2013-49,null,null,null,5595
AC-2013-51,AC-2013-50,null,null,null,5829
