Name, Graph Creation, Number of EQC, Average Size of EQC, Average Number of Edges, TMH, Comp, Avg Degree
SchemEx-2020-0,28457,1,20,0,103,null
SchemEx-2020-1,55591,0,13,0,52,null
SchemEx-2020-2,80170,0,7,0,44,null
SchemEx-2020-3,100707,0,7,0,49,null
SchemEx-2020-4,128413,0,8,0,50,null
SchemEx-2020-5,152411,0,9,0,37,null
SchemEx-2020-6,178606,0,6,0,50,null
SchemEx-2020-7,205547,0,7,0,42,null
SchemEx-2020-8,232691,0,6,0,36,null
SchemEx-2020-9,259756,0,12,0,58,null
SchemEx-2020-10,286484,0,8,0,77,null
SchemEx-2020-11,312656,0,7,0,39,null
SchemEx-2020-12,337852,0,6,0,49,null
SchemEx-2020-13,361488,0,7,0,41,null
SchemEx-2020-14,383936,0,8,0,39,null
SchemEx-2020-15,407274,0,7,0,40,null
SchemEx-2020-16,428768,0,7,0,50,null
SchemEx-2020-17,453927,1,7,0,40,null
SchemEx-2020-18,478016,0,7,0,41,null
SchemEx-2020-19,504693,0,7,0,38,null
SchemEx-2020-20,530238,0,6,0,38,null
SchemEx-2020-21,555052,0,4,0,38,null
SchemEx-2020-22,576948,0,0,0,30,null
SchemEx-2020-23,576960,0,0,0,0,null
SchemEx-2020-24,576971,0,0,0,0,null
SchemEx-2020-25,576981,0,0,0,0,null
SchemEx-2020-26,576992,0,0,0,0,null
SchemEx-2020-27,577001,0,0,0,0,null
SchemEx-2020-28,577011,0,0,0,0,null
SchemEx-2020-29,577020,0,0,0,0,null
SchemEx-2020-30,577030,0,0,0,0,null
SchemEx-2020-31,577040,0,0,0,0,null
SchemEx-2020-32,577049,0,0,0,0,null
SchemEx-2020-33,577058,0,0,0,0,null
SchemEx-2020-34,577072,0,0,0,0,null
SchemEx-2020-35,577083,0,0,0,0,null
SchemEx-2020-36,577094,0,0,0,0,null
SchemEx-2020-37,577104,0,0,0,0,null
SchemEx-2020-38,577113,0,0,0,0,null
SchemEx-2020-39,577122,0,0,0,0,null
SchemEx-2020-40,577168,0,0,0,0,null
SchemEx-2020-41,577213,0,0,0,0,null
SchemEx-2020-42,577223,0,0,0,0,null
SchemEx-2020-43,577235,0,0,0,0,null
SchemEx-2020-44,577245,0,0,0,0,null
SchemEx-2020-45,577256,0,0,0,0,null
SchemEx-2020-46,577265,0,0,0,0,null
SchemEx-2020-47,577289,0,0,0,0,null
SchemEx-2020-48,577299,0,0,0,0,null
SchemEx-2020-49,577308,0,0,0,0,null
SchemEx-2020-50,577389,0,0,0,0,null
SchemEx-2020-0,18168,0,17,0,84,null
SchemEx-2020-1,35603,0,10,0,64,null
SchemEx-2020-2,52382,0,5,0,30,null
SchemEx-2020-3,65581,0,5,0,49,null
SchemEx-2020-4,83207,0,6,0,53,null
SchemEx-2020-5,100696,0,5,0,46,null
SchemEx-2020-6,116453,0,6,0,38,null
SchemEx-2020-7,132817,0,6,0,49,null
SchemEx-2020-8,149873,0,7,0,48,null
SchemEx-2020-9,166952,0,6,0,48,null
SchemEx-2020-10,184505,0,6,0,59,null
SchemEx-2020-11,201634,0,6,0,62,null
SchemEx-2020-12,218764,0,7,0,50,null
SchemEx-2020-13,234894,0,4,0,36,null
SchemEx-2020-14,252034,0,5,0,38,null
SchemEx-2020-15,266803,0,6,0,44,null
SchemEx-2020-16,282161,0,3,0,47,null
SchemEx-2020-17,300181,0,5,0,58,null
SchemEx-2020-18,315647,0,3,0,62,null
SchemEx-2020-19,333694,0,4,0,50,null
SchemEx-2020-20,353116,0,4,0,43,null
SchemEx-2020-21,369886,0,3,0,45,null
SchemEx-2020-22,387747,0,3,0,53,null
SchemEx-2020-23,407722,0,4,0,57,null
SchemEx-2020-24,423454,0,3,0,51,null
SchemEx-2020-25,442702,0,4,0,64,null
SchemEx-2020-26,459800,0,3,0,44,null
SchemEx-2020-27,477977,0,3,0,39,null
SchemEx-2020-28,496777,0,6,0,38,null
SchemEx-2020-29,515093,0,5,0,68,null
SchemEx-2020-30,528780,0,0,0,30,null
SchemEx-2020-31,540474,0,0,0,25,null
SchemEx-2020-32,551781,0,0,0,18,null
SchemEx-2020-33,554382,0,0,0,5,null
SchemEx-2020-34,567221,0,0,0,38,null
SchemEx-2020-35,581415,0,0,0,29,null
SchemEx-2020-36,591727,0,0,0,23,null
SchemEx-2020-37,591771,0,0,0,0,null
SchemEx-2020-38,605689,0,0,0,39,null
SchemEx-2020-39,618297,0,0,0,38,null
SchemEx-2020-40,626413,0,0,0,16,null
SchemEx-2020-41,626457,0,0,0,0,null
SchemEx-2020-42,644205,0,4,0,48,null
SchemEx-2020-43,653057,0,0,0,17,null
SchemEx-2020-44,661517,0,0,0,17,null
SchemEx-2020-45,664998,0,0,0,7,null
SchemEx-2020-46,680747,0,3,0,49,null
SchemEx-2020-47,693091,0,0,0,18,null
SchemEx-2020-48,693135,0,0,0,0,null
SchemEx-2020-49,693179,0,0,0,0,null
SchemEx-2020-50,693224,0,0,0,0,null
SchemEx-2020-0,19306,1,17,0,100,null
SchemEx-2020-1,37494,0,7,0,56,null
SchemEx-2020-2,54942,0,5,0,46,null
SchemEx-2020-3,70140,0,4,0,33,null
SchemEx-2020-4,87590,0,4,0,38,null
SchemEx-2020-5,105078,0,5,0,32,null
SchemEx-2020-6,122035,0,5,0,37,null
SchemEx-2020-7,139934,0,5,0,44,null
SchemEx-2020-8,156722,0,5,0,60,null
SchemEx-2020-9,174051,0,5,0,40,null
SchemEx-2020-10,192020,0,5,0,46,null
SchemEx-2020-11,209205,0,6,0,45,null
SchemEx-2020-12,226929,1,6,0,44,null
SchemEx-2020-13,243308,0,5,0,43,null
SchemEx-2020-14,260448,0,5,0,30,null
SchemEx-2020-15,277182,0,5,0,41,null
SchemEx-2020-16,293114,0,6,0,57,null
SchemEx-2020-17,310726,0,5,0,34,null
SchemEx-2020-18,327408,0,6,0,45,null
